Date,Language,Title,Quote,Reflection Text,Reference
2025-01-14,english,NO REGRETS,We will not regret the past nor wish to shut the door on it.,"Once I became sober, I began to see how wasteful my life had been and I experienced overwhelming guilt and feelings of regret. The program's Fourth and Fifth Steps assisted me enormously in healing those troubling regrets. I learned that my self-centeredness and dishonesty stemmed largely from my drinking and that I drank because I was an alcoholic. Now I see how even my most distasteful past experiences can turn to gold because, as a sober alcoholic, I can share them to help my fellow alcoholics, particularly newcomers. Sober for several years in A.A., I no longer regret the past; I am simply grateful to be conscious of God's love and of the help I can give to others in the Fellowship.","ALCOHOLICS ANONYMOUS, p. 83"
2025-01-14,french,VIVRE SANS REGRETS,Nous ne regretterons pas plus le passé que nous ne voudrons l’oublier.,"Après avoir cessé de boire, j’ai commencé à voir à quel point j’avais gaspillé ma vie et j’ai éprouvé énormément de culpabilité et de regrets. Les Quatrième et Cinquième Étapes du programme des AA ont beaucoup contribué à apaiser ces regrets accablants. J’ai appris que mon égocentrisme et ma malhonnêteté découlaient en grande partie de mon habitude de boire, et que je buvais parce que j’étais alcoolique. Aujourd’hui, je vois comment mes expériences passées, même les plus détestables, peuvent servir au bien car je peux, comme alcoolique abstinent, en faire part à mes frères et sœurs alcooliques, surtout aux nouveaux, afin de les aider. Après plusieurs années d’abstinence chez les AA, je ne regrette plus le passé. Je me sens simplement reconnaissant d’avoir pris conscience de l’amour de Dieu et de l’aide que je peux apporter aux autres dans le mouvement.","LES ALCOOLIQUES ANONYMES, P. 94"
2025-01-14,spanish,SIN LAMENTACIONES,No nos lamentaremos por el pasado ni desearemos cerrar la puerta que nos lleva a él.,"Una vez que logré mi sobriedad, empecé a ver el desperdicio que había sido mi vida y experimenté sentimientos sobrecogedores de culpabilidad y de arrepentimiento. Los Pasos Cuarto y Quinto del programa me ayudaron enormemente a aliviar aquellos molestos arrepentimientos. Supe que mi egocentrismo y deshonestidad retoñaban en alto grado de mi forma de beber y que yo bebía porque soy alcohólico. Ahora veo que aun mis más desagradables experiencias pueden transformarse en oro porque, como alcohólico sobrio, puedo compartirlas para ayudar a mis compañeros alcohólicos, y en particular a los recién llegados. Ahora, varios años sobrio en A.A., ya no me lamento del pasado; simplemente estoy agradecido por estar consciente del amor de Dios y por la ayuda que puedo dar a otros en la Comunidad.","ALCOHÓLICOS ANÓNIMOS, p. 83"
2025-01-15,english,AN UNSUSPECTED INNER RESOURCE,With few exceptions our members find that they have tapped an unsuspected inner resource which they presently identify with their own conception of a Power greater than themselves.,"From my first days in A.A., as I struggled for sobriety, I found hope in these words from our founders. I often pondered the phrase: ""they have tapped an unsuspected inner resource."" How, I asked myself, can I find the Power within myself, since I am so powerless? In time, as the founders promised, it came to me: I have always had the choice between goodness and evil, between unselfishness and selfishness, between serenity and fear. That Power greater than myself is an original gift that I did not recognize until I achieved daily sobriety through living A.A.'s Twelve Steps.","ALCOHOLICS ANONYMOUS, pp. 567-68"
2025-01-15,french,DES RESSOURCES INTÉRIEURES INSOUPÇONNÉES,"À quelques exceptions près, nos membres s’aperçoivent qu’ils ont découvert des ressources intérieures insoupçonnées qui deviennent pour chacun d’eux leur conception d’une Puissance supérieure.","Dès mes premiers jours chez les AA, alors que je luttais pour devenir abstinent, j’ai trouvé de l’espoir dans ces mots de nos fondateurs : « ils ont découvert des ressources intérieures insoupçonnées ». Je me demandais comment je pouvais trouver en moi la Puissance, puisque je suis si impuissant. Avec le temps, comme l’avaient promis les fondateurs, j’ai compris que j’ai toujours eu le choix entre le bien et le mal, entre la générosité et l’égoïsme, entre la sérénité et la peur. Cette Puissance supérieure est un cadeau inné que je n’ai pas su reconnaître tant que je n’ai pas réussi à vivre abstinent jour après jour grâce aux Douze Étapes des AA.","LES ALCOOLIQUES ANONYMES, P. 634"
2025-01-15,spanish,UN INSOSPECHADO RECURSO INTERIOR,"Con pocas excepciones, nuestros miembros encuentran que han descubierto un insospechado recurso interior, que pronto identifican con su propio concepto de un Poder superior a ellos mismos.","Desde mis primeros días en A.A., mientras luchaba por la sobriedad, yo encontraba esperanza en esas palabras de nuestros cofundadores. Frecuentemente meditaba sobre la frase: “nuestros miembros han descubierto un insospechado recurso interior”. Me preguntaba a mí mismo, ¿cómo yo que soy tan impotente puedo encontrar el Poder dentro de mí? Con el tiempo, como los cofundadores habían prometido, caí en la cuenta: yo siempre he tenido la opción de escoger entre lo bueno y lo malo, entre generosidad y egoísmo, entre serenidad y temor. Ese Poder superior a mí mismo es una dádiva original que no llegué a reconocer hasta que no logré la sobriedad diaria a través de vivir los Doce Pasos de A.A.","ALCOHÓLICOS ANÓNIMOS, p. 519"
2025-01-16,english,HITTING BOTTOM,Why all this insistence that every A.A. must hit bottom first? The answer is that few people will sincerely try to practice the A.A. program unless they have hit bottom. For practicing A.A.'s remaining eleven Steps means the adoption of attitudes and actions that almost no alcoholic who is still drinking can dream of taking.,"Hitting bottom opened my mind and I became willing to try something different. What I tried was A.A. My new life in the Fellowship was a little like learning how to ride a bike for the first time: A.A. became my training wheels and my supporting hand. It's not that I wanted the help so much at the time; I simply did not want to hurt like that again. My desire to avoid hitting bottom again was more powerful than my desire to drink. In the beginning that was what kept me sober. But after a while I found myself working the Steps to the best of my ability. I soon realized that my attitudes and actions were changing—if ever so slightly. One Day at a Time, I became comfortable with myself, and others, and my hurting started to heal. Thank God for the training wheels and supporting hand that I choose to call Alcoholics Anonymous.","TWELVE STEPS AND TWELVE TRADITIONS, p, 24"
2025-01-16,french,TOUCHER LE FOND,"Pourquoi tant insister sur la nécessité pour chaque membre des AA de toucher le bas-fond ? Parce que sinon, bien peu de gens entreprendront sincèrement de mettre en pratique le programme des AA. La pratique des onze autres Étapes des AA oblige à des attitudes et à des gestes que ne sauraient imaginer la plupart des alcooliques qui boivent encore.","Quand j’ai touché le fond, j’ai ouvert les yeux et j’ai voulu essayer quelque chose de différent. J’ai donc essayé les AA. Adopter une nouvelle vie dans le mouvement, c’était un peu comme apprendre à faire de la bicyclette : les AA étaient à la fois les petites roues d’appui et la main secourable. Ce qui importait à l’époque, ce n’était pas tellement de recevoir de l’aide, c’était tout simplement de ne plus jamais avoir aussi mal. Mon désir d’éviter de toucher le fond une seconde fois était plus fort que mon désir de boire. Au début, c’est ce qui me gardait abstinent. Mais après un certain temps, je me suis mis à pratiquer les Étapes du mieux que je le pouvais. Je me suis vite rendu compte que mes attitudes et ma conduite changeaient, de façon à peine perceptible parfois. Un jour à la fois, je me suis mis à me sentir à l’aise avec moi-même et avec les autres, et ma souffrance a commencé à s’apaiser. Merci à Dieu pour les petites roues d’appui et la main secourable que j’appelle Alcooliques anonymes.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 26"
2025-01-16,spanish,TOCAR FONDO,¿Por qué tanta insistencia en que todo A.A. toque fondo primero? La respuesta es que muy poca gente tratará de practicar sinceramente el programa de A.A. a menos que haya tocado fondo. Porque la práctica de los restantes once Pasos de A.A. supone actitudes y acciones que casi ningún alcohólico que todavía bebe podría siquiera soñar en adoptar.,"Al tocar fondo se me abrió la mente y estuve dispuesto a probar algo diferente. Lo que probé fue A.A. Mi nueva vida en la Comunidad era como aprender a montar en bicicleta: A.A. se convirtió en mis ruedas de entrenamiento y mi mano de apoyo. No era que estaba buscando ayuda, sino simplemente que no quería volver a sufrir tanto. Mi deseo de evitar volver a tocar fondo era más fuerte que mi deseo de beber. Al principio eso era lo que me mantenía sobrio. Pero con el tiempo me encontraba trabajando en los Pasos lo mejor que podía. Pronto me di cuenta de que mis actitudes y acciones estaban cambiando — aunque fuera ligeramente. Un Día a la Vez, llegué a sentirme cómodo conmigo mismo y con otros, y las heridas empezaban a sanar.","DOCE PASOS Y DOCE TRADICIONES, p. 22"
2025-01-17,english,HAPPINESS COMES QUIETLY,"""The trouble with us alcoholics was this: We demanded that the world give us happiness and peace of mind in just the particular order we wanted to get it-by the alcohol route. And we weren't successful. But when we take time to find out some of the spiritual laws, and familiarize ourselves with them, and put them into practice, then we do get happiness and peace of mind. . . . There seem to be some rules that we have to follow, but happiness and peace of mind are always here, open and free to anyone.""","The simplicity of the A.A. program teaches me that happiness isn't something I can ""demand."" It comes upon me quietly, while I serve others. In offering my hand to the newcomer or to someone who has relapsed, I find that my own sobriety has been recharged with indescribable gratitude and happiness.","DR. BOB AND THE GOOD OLDTIMERS, p. 308"
